train_x,train_y
"为爱尔兰戏剧赢得这一巨大声誉的作家包括萧伯纳、奥斯卡王尔德以及叶芝于1899年于都柏林创建的爱尔兰文学剧场。
",0
"金闺花柳质，一载赴黄粱，即暗示贾迎春将来的悲剧命运子系为孙的拆解，指孙绍祖。
",1
"基流为缅甸蒲甘王朝坦巴瓦底时期的国王，其为修金尼王的长子。
",6
"李银河，北京人，中国社会学家，已故中国当代作家王小波的遗孀。
",1
"路木龙次，日本足球运动员，前日本国家足球队成员。
",0
"北魏建义元年六月，高昂与高干聚集流民于河、济之间起事，响应葛荣起义，并受其官爵，屡破魏军。
",0
"在核反应堆技术方面，哥伦比亚大学的哈罗德尤里研究重水，阿瑟康普顿则指导他手下的科学家在哥伦比亚大学、芝加哥大学和普林斯顿大学建设的冶金实验室研究用钚和石墨作为中子慢化剂的反应堆。
",5
"在1995年9月24日的运行图调整中，因汉堡至基尔之间的线路需要进行电气化铁路电气化改造，欧根亲王号的运行线路又被缩短为汉堡维也纳。
",6
"郭振佳柴令武李治之好友，前隋的旧部凌烟阁二十四功臣之一的柴绍与太宗之姊平阳昭公主的次子 高宗期间与薛万彻一同谋逆，事泄，被处死。
",1
"轩斯巴美达，是一名瑞士足球运动员，司职后卫，目前效力瑞士超级足球联赛瑞超球队苏黎世，他是200607年瑞士联赛冠军的一分子。
",0
"1940年布赖恩德帕尔马，美国电影导演、编剧。
",0
"父母温兆宇小彬彬、黄美玲兄弟姐妹  温玄烨小小彬温玄熙萌萌彬。
",2
"1094年5月，唐纳德的侄子、马尔科姆三世和第一任妻子因加芬斯多特尔因加的长子邓肯二世邓肯率领盎格鲁诺曼和英格兰联军进攻苏格兰，并得到了其同父异母弟埃德蒙 埃德蒙和岳父诺森布里亚伯爵的帮助。
",5
"侯活在赛后发表了争议性言论，批评虽然比赛是在美国国土进行，但整个授奖仪式是用西班牙语进行的。
",0
"叶佳，生于中国上海，香港足球运动员，司职前锋 前锋、右翼、攻击中场、正中场、防守中场及右中场。
",0
"邵逸夫在邵家八兄弟姊妹中排行第六，旧上海时代人称邵老六，到香港后尊称六叔、又被称为老六，父亲是上海锦泰昌颜料公司的老板邵玉轩邵行银。
",2
"其女嫁给孙权的太子孙登 孙登，但是孙登 孙登亡年33岁，并未能够继承皇帝位长子周循，尚公主，拜骑都尉，颇有周瑜弘雅潇洒的遗风，可惜早殇次子周胤，亦娶宗室之女，后封都乡侯，但是因为酗淫自恣，屡次得罪，废爵迁徙，不过最终仍然被孙权赦免。
",3
"1967年，马里奥卡佩奇在詹姆斯沃森的指导下，于哈佛大学取得生物物理学博士学位。
",5
"平林俊夫，日本足球运动员，也是前日本国家足球队成员。
",0
"哈特谢普苏特是法老图特摩斯一世与雅赫摩斯王后之间唯一的嫡女，图特摩斯二世的异母妹与妻子，图特摩斯三世的继母。
",2
"1901年，维多利亚女王去世，长子威尔士亲王爱德华七世艾伯特爱德华登基成为英国国王爱德华七世。
",6
"路德维希蒙德，德国出生的后来获得英国国籍的化学家和实业家。
",0
"金志扬上任后确立了主打地面，以于根伟、孙建军、张效瑞、迟嵘亮为中坚的打法，天津队形成了经典的前场78910组合，孙建军、张效瑞出色的组织能力，迟嵘亮犀利的突破，于根伟门前灵敏的嗅觉帮助球队在赛季末取得了第七名的联赛最佳成绩。
",0
"例如室町幕府第6代将军足利义教的庶子成为僧人的清久在还俗之际被异母弟成为第8代将军的足利义政授与政字而改名为足利政知水户藩第4代藩主德川宗尧的庶长子松平赖顺被弟弟成为第5代藩主的德川宗翰赐予翰字而改名为松平翰邻。
",3
"罗马里奥迪苏沙法利亚，生于巴西里约热内卢，前巴西足球运动员。
",0
"1933年董作宾在甲骨文断代研究例中提出的十项标准，即世系、称谓、贞人、坑位、方国、人物、事类、文法、字形、书体，其核心断代标准是世系、称谓、贞人，并依此把甲骨文分为五期第一期武丁及以前，第二期祖庚、祖甲第三期癛辛、康丁第四期 武乙、文丁第五期帝乙、帝辛。
",3
"姆特诺费列特是埃及第十八王朝的王后，图特摩斯一世的侧室妻子，图特摩斯二世，阿蒙摩斯，娃徳杰摩斯与拉摩斯之母。
",2
"皮埃尔杜蓬卢森堡政治家，卢森堡首相。
",6
"周美青，生于英属香港香港，籍贯南京市，中华民国第一夫人、现任总统马英九的妻子，夫妇育有马唯中、马元中二女。
",2
"而在上午时，国立阳明大学校长梁赓义、国立交通大学校长吴妍华和国立东华大学校长吴茂昆前往议场探视静坐中的学生团体并且表达对示威学生的关心，并且强调关心学生的作为与马英九昨晚的接见并无关系。
",5
"吴健雄的丈夫是袁家骝，袁世凯之孙子。
",1
"1938年黄琪翔夫人郭秀仪与宋美龄、邓颖超等各界知名人士创建并领导了中国战时儿童保育会，拯救、收容和培育了战争难童三万余名。
",1
"拉比所罗门大卫沙逊则继续坚持祖先的传统，从莱奇沃思移居伦敦，1970年前往耶路撒冷。
",0
"珀耳塞斯与阿斯忒里亚所生的孩子中最着名的是赫卡忒。
",2
"郑展龙，是香港足球运动员，司职中场位置，效力香港甲组足球联赛球队杰志体育会杰志。
",0
"小杰西是美国着名民权领袖杰西杰克逊之子，曾一度被看好为明日政治之星，但他的政治生涯从2008年开始一泻千里。
",0
"晋出公九年公元前466年，智伯与赵襄子一同率兵包围郑国京师，智伯让襄子率先领军攻城，襄子则用外交辞令推脱，让智伯出兵，能言善辩的智伯此时却愤而骂曰你相貌丑陋，懦弱胆怯，赵简子为什么立你为继承人襄子答道我想一个能够忍辱负重的继承人，对赵氏宗族并没有甚么坏处罢。
",3
"1978年2月24日梁启超子女梁思庄、梁思达、梁思懿、梁思宁、梁思礼将墓地全部无偿转交给北京植物园。
",3
"夏侯惇  夏侯楙  夏侯渊  夏侯霸  夏侯威  夏侯惠  夏侯和曹仁曹洪  曹休  曹肇  曹真  曹爽  曹羲  曹训  夏侯尚  夏侯玄曹纯。
",3
"二见梓，出生于日本神奈川县三浦郡叶山町，是一位日本女子排球运动员，目前效力于东丽箭 东丽箭，场上位置为副攻。
",0
"其子萧詧萧詧555年于江陵即位为西梁皇帝，追谥萧统为高宗昭明皇帝。
",3
"1316年，完者都去世，不赛因即汗位。
",2
"在教如也弹尽援绝撤退之后，石山本愿寺即遭到织田信长烧毁。
",5
"法国大革命期间，亨利为了支持教宗庇护六世而失去了来自法国王室的收入，还献出了其他很多收入。
",6
"相对应于希腊神话中宙斯和赫拉的女儿赫柏。
",2
"陈万水，陕西省岐山县出生，籍贯浙江省仙居县为亲民党主席宋楚瑜的夫人。
",1
"冯两努，原名冯国辉，幼名冯国喜，香港企业家，商战谋略培训讲师，曾任区议员及电视节目主持，亦经常进行演讲，有不少着作。
",6
"曾经担任近卫军长官，他与塞涅卡同为尼禄的谋臣，并帮助其削弱了小阿格里皮娜的政治权力。
",2
"春田正毅诺贝尔化学奖候选人，首都大学东京教授。
",5
"明命帝、绍治帝、嗣德帝在位期间正值清代道光年间，越南官员仍以乌纱帽、圆领补服、角带为常服。
",2
"至今利物浦大学已经培养出了八名诺贝尔奖得主，他们分布在科学，医药与和平领域，他们是医生罗纳德罗斯、物理学家查尔斯巴克拉、生理学家查尔斯斯科特谢灵顿、物理学家詹姆斯查德威克、化学家罗伯特鲁宾逊、生理学家哈尔戈宾霍拉纳、罗德尼罗伯特波特和物理学家约瑟夫罗特布拉特。
",5
"在2004年亚洲杯足球赛2004年亚洲杯中国对日本的决赛中，中国以一比三败给日本队，在日本队第二个入球中，中田浩二以上帝之手把球推进龙门，但球证仍判入球有效。
",0
"生朝鲜文宗文宗、朝鲜世祖世祖、安平大君、临瀛大君、广平大君、锦城大君、平原大君、永膺大君、贞昭公主、贞懿公主。
",4
"植木繁晴，日本足球运动员，前日本国家足球队成员。
",0
"川西隆，日本足球运动员，前日本国家足球队成员。
",0
"她是下级贵族平时信之女，平时忠、平滋子之姊，与清盛之间生下平宗盛宗盛、平知盛知盛、平重衡重衡、平德子德子等子女。
",4
"研究中心的成员由西南师大相关院所及重庆市和北碚区有关单位的有志于卢作孚研究的专家学者组成。
",6
"士蒍，字子舆，隰叔子，后为士氏。
",2
"自1965年迄今，在美国约翰霍普金斯大学任教长达约40年的时间。
",5
"白洁，中国女足运动员，生于河北张家口，为中国队出场139次，帮助中国队于1999年夺取女足世界杯亚军。
",0
"韩英杰，出生于上海市，祖籍中国上海，是京剧名武生于占元的女婿、女艺员于素秋姊姊于素春丈夫，和麦炳荣姻亲。
",2
"王僧虔，王僧绰弟，通音律，知天文星相，南朝宋官至尚书令，南齐时官至侍中、左光禄大夫、开府仪同三司。
",0
"香港足球代表队于1990年7月18日至8月10日前往欧洲集训，招重文首次入选。
",0
"1973年马库斯奥尔巴克，瑞典足球运动员。
",0
"199495年球季后，科莫因战绩差降至意大利丙组足球联赛丙组，赞布罗塔上阵机会渐多，之后两季共上阵47场联赛，入6球。
",0
"埃及古埃及  托勒密王朝  托勒密五世 克利奥帕特拉一世 托勒密六世 克利奥帕特拉二世 托勒密七世 托勒密八世克利奥帕特拉三世托勒密九世 克利奥帕特拉四世 克利奥帕特拉五世托勒密十世。
",2
"徐贵樱，徐贵樱后选择嫁给黄任中。
",1
"酒井友之，日本足球运动员，前日本国家足球队成员。
",0
"菲利普安德森理论物理教授，1949年1949届博士，获1977年物理学奖。
",5
"士祗，士燮 士燮之子，士徽、士干、士颂之兄。
",4
"例如室町幕府第6代将军足利义教的庶子成为僧人的清久在还俗之际被异母弟成为第8代将军的足利义政授与政字而改名为足利政知水户藩第4代藩主德川宗尧的庶长子松平赖顺被弟弟成为第5代藩主的德川宗翰赐予翰字而改名为松平翰邻。
",3
"他在1973年决定搬到芝加哥大学布斯商学院，希望与费雪布莱克、尤金法马及莫顿米勒可以密切合作。
",5
"王牌大贱谍主持人兼知名音乐人黄国伦透露2009年同女艺人寇乃馨在耶路撒冷结婚时曾歌唱真爱一生步入礼堂，而这首歌正是黄国伦作词作曲。
",1
"2014年12月12日，该片在北京举行了开机仪式，冯小刚、刘桦、张涵予和出品人王中磊、导演管虎以及许晴、梁静、李易峰、吴亦凡等一同出席。
",1
"西村昭宏，日本足球运动员，前日本国家足球队成员。
",0
"科迪庄臣是一名挪威足球员，现在于日本职业足球联赛球队清水心跳中效力。
",0
"陈睿宗于1337年出生于升龙，是陈明宗的第十一子，为惇慈皇太妃所生，封恭宣王。
",2
"杜斯山度士早于2007年便入选墨西哥国家足球队成为大国脚，在2009年也入选2009年美洲金杯的国家队名单，在赛事中合共射入两球及交出多次助攻，表现出色，协助墨西哥国家足球队墨西哥羸得第五次美洲金杯冠军。
",0
"阮福溱原名阮福溙，是阮福濒的次子。
",3
"贝隆斯奥曾代表阿根廷青年队出战1991年世青赛。
",0
"25 赉德公主阮福贞慎1826年1904年  阮氏宝  号梅庵，诗人，与阮福永贞、阮福静和并称阮朝三卿。
",4
"栾共子，姬姓姬姓，栾氏栾氏，名成，谥共，又被称为栾共叔、共叔成，是栾宾之子，春秋时期晋国分裂时期翼的大夫。
",3
"就是说看待自己的妻子要看待像周朝太姜、太任、太姒，这是圣人之母，她们生的小孩、教的小孩都是大圣大贤，明伦、懂礼、尊师、重道，这是父母教的，特别是母亲。
",6
"2006年，申花签入国脚李玮峰，卞军则被租借到了同城上海联城，此后，卞军与俱乐部发生薪酬纠纷，最终到2007年初才获得调解赔偿。
",0
"武则天太平公主一说名李令月约665年713年1薛绍2武攸暨依全唐文代皇太子上食表一文认为她的本名是李令月。
",1
"霍震寰霍英东之次子，港区全国人大代表。
",3
"武帝第七女始安哀公主嫁给了褚湛之，始安哀公主去世后，褚湛之又娶吴郡宣公主。
",1
"郭兆林史丹福大学天文物理学助理教授。
",5
"卷214列传一后妃 显祖宣皇后、继妃、太祖孝慈高皇后、元妃、继妃、大妃、寿康太妃、太宗孝端文皇后、孝庄文皇后、敏惠恭和元妃、懿靖大贵妃、康惠淑妃、世祖废后、孝惠章皇后、孝康章皇后、孝献皇后、贞妃、淑惠妃、圣祖孝诚仁皇后、孝昭仁皇后、孝懿仁皇后、孝恭仁皇后、孝恭仁皇后、定妃、通嫔、惇怡皇贵妃、世宗孝敬宪皇后、孝圣宪皇后、敦肃皇贵妃、高宗孝贤纯皇后、孝仪纯皇后、慧贤皇贵妃、。
",4
